Variables=t10181685s,t10181938s,t10182191s,t10182444s,t10182697s,t10182950s,t10183203s,t10183456s,t10183709s,t10183962s,t10184216s,t10184469s,t10184722s,t10184975s,t10185228s,t10185481s,t10185734s,t10185987s,t10186240s,t10186493s,t10186747s,t10181685s_Velocity,t10181938s_Velocity,t10182191s_Velocity,t10182444s_Velocity,t10182697s_Velocity,t10182950s_Velocity,t10183203s_Velocity,t10183456s_Velocity,t10183709s_Velocity,t10183962s_Velocity,t10184216s_Velocity,t10184469s_Velocity,t10184722s_Velocity,t10184975s_Velocity,t10185228s_Velocity,t10185481s_Velocity,t10185734s_Velocity,t10185987s_Velocity,t10186240s_Velocity,t10186493s_Velocity,t10186747s_Velocity, ID, Error,Residual_mean
zone t="Time0 sec"
i=80 f=point
608.6626383093585, 1051.5803635990774, 441.5450077036086, 736.3029445372703, 1226.2690666602812, 494.7276024646904, 707.2724278041177, 1200.1378842959764, 709.2786021133587, 619.1556955908206, 740.7759426677311, 828.838377792023, 411.22115570695405, -95.28740164557121, 40.28757667546773, 149.2058166716458, -234.33390294584484, 315.4961379431106, 100.70449081406045, -223.85971610067241, 163.12968752303595, 306.48676358454287, 270.96575682314926, -176.57752636608384, -135.61346720315453, 137.53576972830567, 496.5255042099129, -28.415139489096575, -246.7332051591408, 246.86770929153602, 187.70082899899674, 92.26845689375419, -31.59479810731142, -27.519534297532317, -64.74367859022811, -152.40093878026835, -148.35228338895197, -330.280202147417, 36.019273982358726, -162.1704661488749, -291.5313281087754, -233.43676760936387, 12, 60.993713696886566 ,0.10882826365260803
545.4196313455711, 656.055293285814, 353.5455136590734, 611.7416602605953, 1184.422942392164, 359.82423197796413, 217.25396039055155, 643.0639649285051, 842.4170469711357, 636.5127255797647, 290.6824577472679, 863.3660104331174, 397.2837230110602, 46.07289912921189, 64.84518721505118, -101.0314012343672, 24.17644854380444, 63.9435205313536, 29.122778386666596, 49.51758776100755, 444.52161983277114, -87.67290143857525, 35.17356550861583, -268.23198785299286, -105.38816742811663, 361.703798623015, 89.0523094252878, -173.3198759212443, -78.1350653318328, 135.1237075778075, 117.73349388731465, -124.50398717973017, -18.027705962777077, 6.841744515767289, -23.52336355233544, 103.68384568701248, -25.377486096471664, -260.4578781943343, -40.181579053533326, -388.5329245688909, -155.31984493944387, -86.30884180723747, 13, 22.947679543960277 ,0.10882826365260803
375.49856431292227, 820.2757588127424, 286.9075846500262, 604.702447860084, 1228.204713797268, 396.7756243121989, 545.8064659900559, 658.8776151041807, 675.4001326837525, 470.7508142578689, 523.6238045406636, 977.5615289166153, 374.28766615911456, 168.97161806662717, -228.83604644288243, -157.09281239884592, -213.73170893726055, 191.27808372087486, 359.7092489145897, -62.112996055402334, 222.28665050892727, 46.73397350177085, 241.5513198125188, -127.64995974211763, -310.1310501800874, 216.40964636427856, 44.49492479148963, -29.235277266847717, -205.8739083744111, -22.47175907145069, -57.4018547145305, 43.541277777788444, 132.65482025517116, 7.811757406875458, -85.07667952337368, -181.0682864918685, -181.9527946010914, -252.85409056286275, -66.98514090379018, -144.83762147335008, -129.1038067926038, -186.9946073440081, 14, 143.70104841618016 ,0.10882826365260803
-161.67109489063552, 672.5884120339707, 243.9272389075763, 688.7185508907388, 1337.8379003730356, 420.51572755137835, 628.1904214122017, 505.5704378853784, 1082.5288142150948, 791.344456275445, 469.80116012980716, 678.9552238821278, 376.8314367952736, -59.51395953697434, 111.07163307805163, 38.60432066107032, -65.78357632474511, 96.50666196814717, 222.7524619610598, -128.19208308995246, 113.81866109903052, -233.01275835274947, 443.9743758641961, -130.02092812246232, -23.42138988603457, 92.92838792575697, 80.99138782275111, 74.07514932801968, -26.98306605167432, 454.23664849749196, 239.14365361871586, -28.91775997271451, 46.31421459548397, 30.016706075107066, -8.969446819973172, -15.460553828338185, -107.32354895983588, 77.82255378236083, -191.17037310570288, -320.94407438697795, -334.924238058879, -450.6297410437124, 15, 23.552638807745264 ,0.10882826365260803
806.4851495823146, 630.279317705476, 502.6188080157897, 611.0468245095628, 1167.3140645282447, 398.453333924454, 714.2327196377332, 598.7990217874263, 758.8305069965672, 530.6559685130277, 391.580419117241, 715.2439316704013, 333.3249844049149, 112.89876055648507, 86.322786683956, 272.61265394820464, -145.90135986698198, 142.7631049091243, 266.67710586793334, 125.53486903804364, 582.2884409268136, 576.65948258106, 421.3252507490549, -39.675581092746114, -30.407115323086504, 45.00381071584356, -3.0221179237956566, 156.6420132712954, -509.14537938821184, -226.3199036352001, -30.545120287433257, -381.6110517941152, 10.510846152260429, 82.67642329664947, -61.38226967714796, 361.24166402267235, 202.77145169893365, -31.0648986033097, -6.044855791067491, -106.98131923579719, 134.34438011441202, -216.1097582223369, 16, 24.000501843231604 ,0.10882826365260803
461.6360612580984, 617.0575621861632, 262.3863847058115, 613.3657384079313, 1283.9944933380189, 464.9659665919977, 587.4216808441588, 637.5215862981884, 1089.6554352754217, 540.8621622963744, 387.0137303501148, 801.7824978787288, 478.83927114190953, 87.02342209666305, 82.28055644570638, -72.89923673348508, 27.007781467626536, 264.2298836629895, -57.08701013755001, -33.52287213855709, 19.14262704848096, -18.836030553746575, -40.08976280767102, -193.31002071943345, 15.370533327026944, 110.45482426612114, 54.14280046083522, -78.03863116532736, -76.27877161665634, 309.9717444703849, -117.72432445723611, -82.40385240100812, 89.59700392798099, 74.56727632808267, -60.641156171347106, -10.523348291015745, -125.7997743233245, -12.723740655708104, 15.175001771813553, -195.45878172603068, -65.9034974940505, -278.55694931705096, 17, 19.98519530374981 ,0.10882826365260803
485.0993633668856, 1200.8091686571659, 549.6210334532925, 605.3079548442006, 1218.292891812479, 452.46228243190006, 469.7426408916044, 754.3650841590447, 828.1686683755759, 689.5940287920432, 496.86304656422044, 608.2743184962562, 454.2765620633691, 179.855948095994, 114.31011117173804, 127.86202018208631, 26.07098826522815, 435.50321934866247, -65.82108260989226, 52.26880739851643, 382.8215284248025, 84.03395542935522, 1598.573911479455, 52.29694099293029, -71.42574780078587, 261.7912636846411, 147.09238147874333, -243.78149093824774, -41.691131019761144, 199.03805877440175, 65.22706770222075, -42.61944132154852, -106.30730386017039, -235.06248054379802, 79.89877898457127, 65.66381141384942, -22.55359203734251, 9.620678713559979, 233.8062022065534, -34.65500681713645, 117.53275366722809, -120.89097077283212, 18, 22.160600822954695 ,0.10882826365260803
532.9871788136678, 380.95180054267075, 288.68897179592585, 596.2417982204139, 1334.428716353669, 355.01005720381636, 678.6509657439606, 431.3287213841902, 686.0214149651583, 552.0944418606332, 632.2978378949784, 688.7605602931706, 173.66022318826896, 339.5678574479678, 8.965757172451617, 4.633287085424513, 38.222577800070596, 271.68041419976356, 231.50196884285043, 134.45669982878513, 360.51225585407917, 71.51692960121814, 241.85369604041517, 86.29521834129055, -86.20030963789996, 591.100137209505, 309.78482460609456, 137.6865859300704, 35.843974976880304, 48.93472620613972, 85.35192789622454, 163.45134810312996, -75.49428707869761, -87.62711565351526, 230.99742674744243, -446.51093707377515, -193.28914154656573, 3.324912759182418, 595.5891737668776, -260.4285698057505, 319.27304943698283, -327.5820544734364, 19, 22.092325060921983 ,0.10882826365260803
427.8616520409819, 739.5768602941605, 596.6838989009797, 473.31730157296187, 1013.7595085487069, 496.85529520592775, 596.1057338120885, 793.0279530879162, 769.7854979329832, 531.4647943425325, 422.03849079708687, 766.6474026368273, 413.1852782184402, 277.1242619794116, 98.00996824838049, 74.54484954165531, -406.47680761622644, 555.2387358613713, 129.24536529996507, 253.3736312201827, 384.35038866135744, -54.202471656994035, 217.0337265814689, 392.9492189154746, -451.1674829587167, 209.04725564166245, 190.02689086509034, -129.1518697343306, 102.96502863694876, 148.69284627121743, -20.528907468016953, 80.3364560346943, 149.5992284962892, -47.598419941920895, 35.42798702811746, 44.72167162844799, -156.28621734888557, 94.28622958461871, 565.4266818842704, -163.46221433154025, 148.5143076864884, -87.15713720814082, 20, 74.95150182499037 ,0.10882826365260803
415.35105352217886, 737.9486181651052, 416.98077375233254, 655.4180611658303, 842.5795036254177, 467.4860924050766, 811.2150056463213, 887.0693560010509, 911.1074079133172, 460.228189952609, 747.5739460336017, 826.6619127414642, 419.27252277790365, 233.1947370353439, -150.60971661335319, -33.84452252913357, 34.42270975875141, 252.5384195098719, 248.4191821305862, -32.55784519783607, 461.6016693347881, 69.14471269290259, 180.28522383528394, -398.2114704400674, -221.38673006690937, 171.26238892759042, 16.89017333494447, -41.39798651233788, 225.30893771173166, 106.69918213653986, 3.2564953350631924, 60.82965312559944, 113.8741467987677, 61.39449272787291, -107.33270924364069, -103.28909754021586, -68.77288137210556, -227.7070787457638, 140.87486573041883, -233.3896177169766, -83.63268031313861, -111.05866672304185, 21, 26.104075694889534 ,0.10882826365260803
359.7561831942313, 1008.0708228219871, 470.02477065600976, 620.7113710446316, 717.5983224164443, 421.6099762749259, 814.6114497072675, 966.7100392672988, 953.441650807525, 725.2956863642096, 529.6478154106572, 951.2046756674315, 399.3599740801995, -129.38775494600335, 39.7336338204848, 144.39675459469646, 35.480148396638825, -71.93762453714183, 47.238623922140505, 28.2618741438788, 474.5329300723158, -8.41432056149442, 386.7668557580878, -63.00436726842988, -147.02576698112443, 19.070878444348423, 232.23564861307148, 48.99529366274611, -466.14032383351525, 11.705855206701557, 251.55785779639413, -56.21912939122982, 167.07327096540718, -9.688487891506577, -46.68252339103722, -16.155404593063157, -67.04330787195543, 21.692469062987055, -36.649923755327485, -252.95999906220874, -190.48783164238284, 101.98995906310614, 22, 23.938914850306766 ,0.10882826365260803
496.86868248225, 485.14790806081635, 372.45532101351455, 603.2426142472806, 643.0589665786999, 444.29916773088706, 644.2806006065691, 713.5579953573714, 899.3693354611645, 642.1445774014562, 341.5156994156572, 660.3288093952344, 445.0343498020468, 318.3047062132604, 37.06359240482098, 260.2066721122395, -154.26145854495027, 127.28858577986986, 168.2540721490406, 131.15607286092617, 430.50621199042973, 4.630674415670705, 354.9930528065283, 46.41361568561469, -90.21738197907314, -404.27074313299437, 211.5492684699698, 78.8833621503905, -137.57584158874306, 382.20242434151066, 145.78784883487108, -386.2732317545258, -194.30786766421826, 87.07160181630994, 363.32055586196486, 147.02032445853357, 198.39124440171182, 21.30956444591218, 190.55740091043177, -112.25830509763757, 8.657540142790477, 216.2516380724951, 23, 20.533728593797566 ,0.10882826365260803
165.52861631978988, 788.5046523356006, 520.760209917748, 593.8962288006193, 1218.6766254231898, 369.9739140691796, 772.0097325092863, 802.3623260715548, 995.8651249685214, 694.4141330386217, 567.3934969596918, 700.5925478031601, 387.76344234270056, -97.83169140104354, 70.48195007669577, 91.0716076463892, -24.228892047253645, 31.99783622927069, 190.57338101377107, 99.72313983561207, 13.404161256226814, -114.2760101741838, 186.96052933090584, -9.541643913244943, -153.10350649241968, 341.24576365352914, 50.23645473937879, -116.02380175727198, 71.14909728641251, 173.6388998382164, 195.2416394733232, 25.18637640593331, 67.02796430520058, 41.529362142232856, -268.09060158521896, -8.399476914083092, -139.36132750454468, -7.830466914666795, 118.4209664323241, -108.41149663488889, -429.3616817476566, -277.3205113755243, 24, 19.093033763587865 ,0.10882826365260803
82.72800841120494, 838.2549985548442, 731.7020539324951, 751.6565271864032, 752.7550442174119, 509.37609981267764, 614.814708304428, 777.1433654500837, 1036.968276065891, 576.809128992776, 413.0587125226977, 833.4323695784972, 498.63944524992223, 206.34147895094924, 96.54640442555824, 2.6270956990978505, -115.64251195876727, 87.11053964355574, -94.64088725592259, -121.08511244911534, 735.747699069522, -133.88188241027888, 289.55475327257346, -21.134055824573707, -44.63857959739005, 53.020869319354595, 93.11928816402256, 239.01402964504354, -17.84140882875674, 206.3948191122836, 62.98973883006006, -76.34733428143058, -130.1394312527388, 158.0704079651415, -41.86670987258603, 6.03102797299408, -241.5015287971033, -263.1528073383998, -279.9458440943783, -211.31692277041927, -341.3656095046939, -235.74866553468843, 25, 25.52508322955708 ,0.10882826365260803
757.0049835462271, 410.45842760370743, 455.8062037596461, 758.3648082228565, 745.4799728242772, 324.3205019740226, 634.4737318172341, 675.7103632407999, 677.0651384804396, 824.3448320147165, 611.8930834249753, 690.3570228111627, 494.10430400654894, 280.64216499072745, 86.4600094653899, 48.92133845942876, 384.3920929587881, 298.76445365365, 411.07072255394576, 180.73997945675188, 213.9860380275101, 584.8451777526832, 119.0121005385102, -149.7043438997282, 78.2218613073432, -269.2562952348781, 411.9615508206516, 361.21994690463686, -233.19554469545963, -110.33712040396432, 203.90660049028043, 41.87520361668905, 46.287121524171354, 330.1109227592907, 191.31303658308445, 56.80616262789154, -45.635380090819474, 781.5919951661149, 108.19832541222596, 198.96454336758538, -166.18187205779498, -133.4161319741273, 26, 23.748616041183023 ,0.10882826365260803
24.660764786364467, 722.4162935177285, 282.6941431803924, 823.1576200575814, 1338.6662590387596, 477.2192981953916, 667.6044447421173, 1079.3205510835442, 622.8949291407973, 755.3875106681944, 487.52523460223665, 573.3782233945303, 142.0303692286207, 138.02140145752537, 149.910211976326, 20.69062649804735, 101.03144348280387, 216.65239520545566, 136.97647132519376, 141.49295955134923, 307.5815184162723, -9.035053611159498, 181.85749685784975, -265.8449313182931, -252.03014268547741, 554.9313996133201, 190.44618724364236, 277.9864348736485, 95.22325295228346, 15.512312577670322, 267.5791186126007, 7.619095013407576, 112.41083688072925, 359.369414428179, -164.5011847503531, 241.73383430598736, -255.61217993850667, -79.3964367833758, 30.965233544274327, -222.42108137581386, -10.90327190369879, -232.4283693589467, 27, 20.53205437301345 ,0.10882826365260803
441.9600902734167, -528.0672515831442, 512.3195527356796, 469.50808053060246, 1126.789002208609, 337.54152422454604, 410.72539734786244, 812.4288866215625, 808.3866598040768, 579.5129721638685, 200.05262026074809, 459.61563646706975, 382.76031495568475, 349.5262685860305, -140.97448451361066, 257.23517444549384, 122.95329392093231, 283.3380312174128, 370.4105250915796, 180.2032442689482, 529.9286148602953, 44.54726543033808, 94.60542287681936, 13.186777987307977, -310.4737772840356, 154.27792063356227, -51.005280566461366, -105.28807512417531, 273.38969762418304, 166.53748945045692, 42.89521979898202, -41.109919701076194, -623.1383169484669, 65.17389876094073, 303.968329849469, 359.6359535442237, 113.5001620929666, 312.8210150178636, 105.1463228950925, -62.153950520041555, -6.334743291295808, 84.85463445439223, 28, 168.63767069260518 ,0.10882826365260803
294.98564796090744, 1050.2184992184807, 426.0415853317021, 597.7208611877846, 819.350849130401, 362.3474207235888, 692.2408900823101, 618.1542818125157, 882.6814106144298, 554.6375691403007, 370.993616760834, 596.3850571268762, 397.3727663047986, 99.64846830165563, 82.12176122226009, 24.36428142415076, 55.65444137178312, 252.01211090961263, 219.6105274133473, 131.60066085882414, 165.87569225977347, -66.10750871822624, 308.221239189171, -77.54616087173953, -54.15105178608792, 49.863496607859496, 46.932942337976336, 121.37569717699351, -107.03470882534394, 106.46982995321507, 33.3481639122586, -180.00627721471406, 37.954602692406795, 12.89590967672632, -74.6665734721417, 6.022016114639307, -213.9884205766361, 7.310764101458126, 29.58255708359684, -66.64031633784067, -42.94558814634321, -184.7418822811079, 29, 18.037309213660226 ,0.10882826365260803
4.367771213646677, 109.91313179745205, 406.4326508632639, 586.9233811387129, 1698.7374408778203, 307.13680770220276, 761.6419377744602, 535.9168249436675, 710.8142270003385, 741.7407091249969, 364.4210365248769, 633.9063511478613, 546.4950366796443, -0.23719291180395885, 67.75671748081594, 115.04328682587227, 15.652292605534681, 210.63178313400078, 29.512423917979376, -87.86591221992946, 292.05877373015403, -137.796470403535, 204.0437049680888, -58.81801125061112, -81.8807211316272, 575.9880438783202, 32.46755553292827, 167.1469013259234, -494.96055488430557, 152.94659573853406, 85.44165284175025, -114.99548896777912, -30.741843973769065, -17.622913783415967, -254.84035448585308, 48.214230990968616, -96.7648314320905, -14.410093318551029, -6.204700366480938, 81.92078860731972, -53.63882449521627, -138.6886854349536, 30, 24.196912983414208 ,0.10882826365260803
476.1765035478836, 513.2926453580194, 331.66491521106184, 333.96460463004684, 831.5048445539549, 378.69872769759326, 648.3489809745238, 822.8966996015555, 760.3390196723782, 389.93515866791984, 479.1412584698323, 650.8634716379605, 410.53618772176526, 76.44615601196237, -116.12837214615783, -42.56484743173468, 61.71852775382189, 164.4218231451108, 254.82430420664818, 31.897894384951428, 452.10343438560034, 71.39546856202242, -118.59981012714296, -368.79190922884914, -266.534609469307, 192.14459234985821, 253.29343220961124, 12.69452234684381, 193.0041157213252, 135.46705827900303, -4.515308446211947, 48.0428596866343, 90.93727177907535, 9.876387715297662, 118.30068645119566, 54.16592181965993, -334.3859268301305, 392.72323836405053, 7.770591616850606, 201.7659364810124, -266.5102950309738, -32.93733023979446, 31, 24.417564684998958 ,0.10882826365260803
422.3691375174932, 670.2637893714425, 445.8401270507869, 868.6959736001292, 870.1355064015315, 262.29374629410387, 698.485874333969, 596.6919584301363, 888.7456541118654, 486.56578303468336, 375.7492251933029, 1127.532795104949, 359.23354307867163, 167.521254601418, 274.1622845191903, 28.52439778290764, -0.8330135251146444, 96.90819534481597, 376.74453124496546, -118.12586862913457, 416.662085774983, 120.37311081377709, 306.93606711547216, -25.511625701867423, -75.59554291989481, 63.13431175871226, -45.27795202782176, 248.93132013678104, 104.06456994324094, 87.10553471435459, 52.98448441069331, -30.004051329082557, 113.06424891271126, 8.724586725830818, -51.596656246376575, -137.72150799260987, -165.36307093715865, -25.775869218530687, 63.319246025947564, 8.07539828691036, -95.84632399255167, -309.38555174874875, 32, 20.836577623481222 ,0.10882826365260803
501.47966121624285, 832.4514627701594, 325.3481105438505, 821.2523723870778, 909.5657471323456, 222.1223290152915, 498.155685283314, 1316.0471024849794, 543.2731840964196, 777.2256024619714, 472.79093165057964, 689.9206679739607, 389.6910558212542, 127.60293231082899, -106.39278715049014, -92.58788652702506, -451.9288206092655, 113.44137349606345, 263.5478605579141, -40.50366767932297, 186.95288269034347, 14.807970108472679, 302.62108412448623, -67.84403891368294, -106.62842576213043, 220.48205966811028, -83.5689597066436, 21.0261416197539, -47.03947230138701, 15.805648436464494, 525.5735643141745, -54.17711147898089, 44.11529342739522, -29.055388499845833, -81.06872540368046, -28.46203873964574, -194.07717673836927, -287.2440056958344, -78.81058491928056, -84.92702845270769, 77.01076615142938, -746.6817301007494, 33, 326.7675297633089 ,0.10882826365260803
181.8142565228608, 823.9215507972146, 294.3298868992308, 500.9937170018233, 916.5695068326464, 361.27255411307635, 664.3246943468789, 594.8451840895018, 703.6026790541774, 680.3619662475471, 398.860248190543, 431.70483234435017, 458.167005832972, 146.1655011650116, 111.63075867100854, -11.875585053033888, 238.16427276984882, 275.61085670909915, 201.895338933506, -44.3191185958685, 363.9888893657163, -158.5508029884621, 290.793812027471, -114.41457001977822, -47.04973114636774, 221.0094807154816, 15.193652401255195, 95.0114134475207, 68.18499848590028, -39.462747980829974, 409.47216771343983, -52.30257036387127, 86.26972904137371, 34.05052672483971, -84.42522178044112, 34.43582753596644, -279.71270119232804, -156.31794688511764, 44.031178638505864, -88.37894879308206, -186.69971579461952, -231.19628598798417, 34, 18.436388616050976 ,0.10882826365260803
723.7224163825715, 966.6063606677419, 377.0642738423705, 491.49006190020447, 1181.9676386267533, 185.10690476015057, 476.2069303860378, 662.2671433809395, 793.0667362837764, 597.1084320803336, 697.2539853254957, 814.2553218276937, 451.583624154031, 46.0430268490511, 101.74344157989213, 141.80871963273307, -61.158504130804374, 279.85737224618197, 102.75715777202151, 62.854740143819754, 201.91293584772075, -83.51796493237708, 593.7520372776492, 5.572481886042517, -16.947164114587316, 296.70887917223456, -210.4760047935874, 19.4973566494536, -30.183936417455275, 330.776555687576, 206.2564330423841, -127.14381354437302, -146.8276775755361, 65.87039592886114, -579.9040366421513, 35.102784345425576, -102.35899159543285, -139.17272309653336, 288.75097529158757, -91.17904506472138, -193.14995033892353, -461.19077371380445, 35, 20.862967864768518 ,0.10882826365260803
373.6004401566844, 801.2142528776104, 548.240446848612, 555.8050763605949, 629.763920258808, 368.4824896851649, 613.323260418992, 956.9451228236647, 726.0601780837011, 750.1348844746542, 602.8847987114796, 473.9581855019143, 139.69020867906568, 153.20190105733263, 139.71991170917346, 25.570029211080282, 185.17394388339892, 233.75845157966597, 63.671797448879346, 22.5536292967369, 411.588253082862, -25.99974643893499, 696.8117764465297, 123.61161427646142, -196.71643230564442, 390.37582706214755, 20.991578401394406, -101.85229992520506, 283.67467722653055, 65.31024550214275, 101.5991283485127, -176.95452040623448, -179.37541540561764, -94.26015265701403, 4.305455206107208, 76.83911188820754, -201.4317460969907, 798.874084539876, 305.9272265067275, -180.82247044740114, -115.51048579708866, -132.81205931001838, 36, 17.81461704332174 ,0.10882826365260803
43.94829030852409, 744.6127452030189, 372.11809227989056, 1083.2990525943464, 1517.3450636042217, 564.4468918105335, 522.4255856929486, 820.4660302023126, 732.0660320292559, 547.1221786733247, 571.2698609581312, 557.9058929623849, 433.2520644094662, 95.32103643673051, -301.6701323738805, 43.05668587783546, 32.52534467873893, 97.87920667220035, 201.7565464204721, -235.58571681708213, 320.5669893512014, -90.21330332179454, 434.395263777105, -68.95596618138308, 97.92693425381509, 512.6108415329549, 80.27129803976692, 93.97839457415756, 448.7827039073962, 93.93588379790023, 132.68734117600627, -358.6864584436146, 11.81844931244903, -1.699009043049866, 165.16426320836845, -200.76385950227922, -167.5759530478464, 6.9336554841088915, -161.81275768432974, -299.184074703327, -165.04053154065264, -388.6464092800892, 37, 83.94463195772508 ,0.10882826365260803
427.7703311977472, 453.6742451458184, 516.7964320428518, 545.207141411763, 220.29398244768333, 730.3587257211705, 530.387627310419, 722.2739703481351, 802.6681782684778, 843.4525128211048, 484.22755319750837, 1075.157751102243, 387.831451863145, 123.50078511096214, -4.8665818779292636, 79.02921216638762, -103.0019800057143, 214.19475603913733, 141.46481053200665, 197.9854101343917, 313.9409720740854, 103.4640264176041, 118.68254918115096, -133.53086667576156, -396.32166306367355, -835.5660689829396, 751.0726465459211, -70.77461135819904, -147.2971143088565, 156.04043725861632, 60.876897082624296, 96.07376148087451, 190.42977628917126, -114.37922208275519, -139.73094042997607, 156.7135488472357, -185.65323421652587, 352.51808716469014, 22.724220128724518, -123.01966070002804, 257.66380537102236, -157.36235293572415, 38, 20.1042386785237 ,0.10882826365260803
232.90950188136333, 357.25656692146487, 612.6544235765217, 545.4262162663946, 834.5480386286945, 206.75032557242974, 908.2067627312141, 136.43158402035164, 825.3605212018649, 786.8476215834297, -14.663332641780528, 670.0926222600993, 468.495270512976, 23.055740131748223, 336.82917214939823, 168.0730537235885, 41.03848089348063, 280.8520166360148, 146.8769906027646, -137.44938360918948, 130.36828588774392, -80.29514617716141, 317.2647275774308, -34.47972152992892, -54.28013435515447, 65.88758039150443, 45.372975360753884, 312.7437250522362, -270.0953089782516, 213.55582673398894, 113.0170459645159, -83.29522792375082, 236.39933832780082, -56.86628310467374, -55.363162064728954, -200.99933721681668, -82.5550478230315, 12.51689218364092, -69.20454353567223, -149.85427937631917, 77.8256463458741, -201.93339622396184, 39, 25.159237700670463 ,0.10882826365260803
535.4289523162166, 946.7236812596743, 516.8150526780101, 768.2803926657884, 1189.4669138293887, 387.251407976693, 806.2432022666918, 617.4185455006527, 938.2863420555183, 746.9240536821911, 968.8499249556389, 844.2981138997139, 242.10284613720282, 169.71246221221935, -262.23679148715485, -274.09890490785256, -124.55485509376766, 286.06951831409833, 279.3297088095783, 119.26346534581134, 567.7615386359927, 9.659926287105279, 301.7207484775405, -25.634747557798306, 461.5140811226349, 248.79615821914223, 36.41306493706822, 183.52607399112537, -152.35599523514816, 10.998763032958351, 118.81291096615044, 1.8469229935462863, 176.48701570574497, 58.948842852925196, -108.926721996688, -95.93222380662255, -473.94349312642805, -53.16036583863388, 33.95816696215516, -458.81550024754074, -119.75457416738786, -44.38446367548871, 40, 116.79021684710287 ,0.10882826365260803
528.6698406088759, 630.0584733709638, 332.0252180224325, 559.7382702886941, 936.7587651684519, 298.719225984653, 539.0386782001844, 1008.4248699293998, 737.0572992669437, 506.6472708821934, 593.4535586382286, 663.8195347198518, 376.93190348563587, 219.4600808080063, 259.08889909523833, 110.22104397723149, 167.70865720785275, 285.50547341686536, 233.62566644664224, 74.62714821450056, 288.9413616510139, 37.784376199129255, 670.8755046788515, -305.9385374055036, -199.53986076791648, -477.2237517166872, 28.121466856578284, 43.54065995264932, 356.5273759536347, -33.135389913551926, -105.55411144262666, 151.0001980603964, -125.07408178648424, -113.8004436453861, -16.332447499648776, 353.9839216843721, 14.854063761453425, 60.76298384657699, 151.13209264490243, -15.222811837902952, -104.84404889510607, -289.05349813789024, 41, 19.566058844478917 ,0.10882826365260803
523.3341271477384, 856.769060910098, 463.80675403644636, 645.9863986550733, 1087.4007042445878, 279.2634530990363, 695.9949169390017, 1533.3841581832407, 750.8126982962407, 705.3384031565884, 584.8421542384548, 657.2076894666299, 505.4377001856411, 125.83363900764118, 7.077487050817659, 162.0992050699619, 0.39746512388342126, 217.52566140086614, 158.4500841664673, 571.4757799468372, 423.3471877881582, 197.86007676235906, 171.83608296599076, -40.27142740749248, -17.741007926704068, 530.5018476906286, -162.94177188528073, 36.73289827306162, -413.9657845532504, 74.94365449052168, 409.62817935835136, 111.07487134481919, -359.5309910877046, 254.9704870847978, -190.16846738218186, 45.2403511348007, -26.54684041836514, 412.90004140830627, 12.863921718011362, -242.57059043974695, -43.96106890607611, 41.96461232684902, 42, 27.929539843771376 ,0.10882826365260803
82.50487013866984, 186.70508292874794, 284.42567387845736, 797.5611225644666, 824.7162199997225, 178.2927319824385, 880.6998071291944, 937.5696598954635, 607.6169342301081, 890.1333315133546, 383.0541663985552, 757.1597061493858, 394.35234681880064, 209.81371264185586, 112.32566137979407, -113.54239448600998, -38.010094408892485, 55.97038528754112, 204.39389431372015, -0.9907394074828346, 438.74246024469846, -129.8050081682183, -46.88697282187408, -201.35320212758515, 91.6057087025813, 91.65358539396651, 10.30107343011251, -20.886674306313466, 419.1344093033078, 74.94014582841562, 337.87025712374646, -36.952793561693866, 228.83687528175614, -131.21873805110368, -56.56732529288732, 1.546943042339187, -322.7679550612819, -157.32759233913242, 63.584549641338896, -148.37071212981564, 171.36183730682782, -160.3535793375919, 43, 24.444253316616763 ,0.10882826365260803
656.4319613074153, 638.9252704845389, 491.72240684101075, 653.4746630532441, 976.9216358423387, 207.8386983874445, 683.6223182313533, 383.0892004215003, 437.6568022320256, 541.8481718790783, 439.42051539534435, 694.3749437848768, 481.5399182463884, 594.1731017163083, 343.95612006173656, 11.946289247873494, 601.8987935742825, 267.2342093097741, 77.01806698531294, 234.9813271146498, 364.28017222027995, 295.5171951515426, -60.542068732258514, 6.252980062057681, -193.3508466078487, 198.0665118663585, 135.9971693875705, 226.6239884228928, -815.5862052516248, -406.2261020197237, 119.55650720747897, -12.456298570618983, -1.9354501101496204, 230.96674875991198, 735.9955131714878, 387.48952567786034, -135.59023161197035, 644.1093879745144, 68.25580609992053, -278.90456853877697, -99.73589532257331, -469.93077529684626, 44, 29.260760062653237 ,0.10882826365260803
466.77968536821794, 160.07867244523015, 454.2789984366702, 470.97950437547433, 1194.4394494701064, 197.1187368086488, 603.2809734716869, 694.3245635267966, 770.3145897222045, 491.75335350903504, 566.7042978686022, 515.3608506573967, 385.4695349908146, 335.99784675852845, -133.76488275801705, 268.80373575029637, 272.96368955459207, 254.2415799900427, 36.25015467482302, -29.214598347797562, 287.4551299413011, 18.050779853529626, -741.5899657505912, -43.93271081892772, -287.0649960128055, -95.81965738806814, 143.16782192751754, 21.926469102254977, -108.0152276942127, 126.1977273601796, 282.0787043484995, 32.61173019910829, -377.5893245920204, -68.04399285475304, 162.51990462626785, -52.51123356645984, 42.75432895373058, 169.44643252222164, 23.669341370957692, -324.0781738883113, 269.7485605475088, -232.9129207532904, 45, 22.93698153738206 ,0.10882826365260803
