variables=Time[day],Vel_long[m/s],Vel_lat[m/s],Vel_alt[m/s],Vel_mag[m/s],Time[sec]
1.183414075075074976e+02	4.951538648919647130e+03	5.666472962796327010e+03	-3.284324876399296045e+00	7.525068877866612638e+03	1.019677975002306141e+07
1.183414693693693494e+02	4.940580882525266134e+03	5.661922579164755007e+03	-3.453532266122238070e+00	7.514434022340932643e+03	1.019678508029412664e+07
1.183415312312312295e+02	4.937021662654760803e+03	5.658905310569944959e+03	-3.277203319950331206e+00	7.509820434043726891e+03	1.019679041056519374e+07
1.183415930930930813e+02	4.924135766561345008e+03	5.659740057060494109e+03	-3.414472165208280785e+00	7.501985218570080178e+03	1.019679574083625898e+07
1.183416549549549330e+02	4.900311110934008866e+03	5.655946040174543668e+03	-3.232975393003471254e+00	7.483500854910039379e+03	1.019680107110732421e+07
1.183417168168168132e+02	4.891277738827582652e+03	5.647914771771983396e+03	-3.450181549359513156e+00	7.471515983473713277e+03	1.019680640137839131e+07
1.183417786786786650e+02	4.909518196940391135e+03	5.645996846799810555e+03	-3.330373047935609065e+00	7.482022481358023470e+03	1.019681173164945655e+07
1.183418405405405167e+02	4.881696425368671044e+03	5.643323345528715436e+03	-3.273230693896493904e+00	7.461773856509312282e+03	1.019681706192052178e+07
1.183419024024023969e+02	4.865639785619980103e+03	5.639028795560598155e+03	-3.384775260080004955e+00	7.448027103688144962e+03	1.019682239219158888e+07
1.183419642642642486e+02	4.885072400720890982e+03	5.633975607843966827e+03	-3.352916939612441638e+00	7.456917912389660160e+03	1.019682772246265411e+07
1.183420261261261288e+02	4.896588900828799524e+03	5.629910365489002288e+03	-3.260996866907589720e+00	7.461399615438169349e+03	1.019683305273372121e+07
1.183420879879879806e+02	4.866118749622794894e+03	5.620672779981228814e+03	-3.091088851015229011e+00	7.434452484203709901e+03	1.019683838300478645e+07
1.183421498498498323e+02	4.875981641262497760e+03	5.614727472474683964e+03	-3.500545131236776797e+00	7.436422110794081163e+03	1.019684371327585168e+07
1.183422117117117125e+02	4.886496474760324418e+03	5.610472823176824022e+03	-3.134026358925439126e+00	7.440111754508262493e+03	1.019684904354691878e+07
1.183422735735735642e+02	4.843605385306901553e+03	5.606605559144398285e+03	-3.188508912513043470e+00	7.409085583996987225e+03	1.019685437381798401e+07
1.183423354354354160e+02	4.848823655269282426e+03	5.596973074803898271e+03	-3.244092673645809555e+00	7.405214984328006722e+03	1.019685970408904925e+07
1.183423972972972962e+02	4.864661010560074828e+03	5.586924986248123787e+03	-3.215971517413436231e+00	7.408013761603022431e+03	1.019686503436011635e+07
1.183424591591591479e+02	4.875954615523856774e+03	5.583326241048729571e+03	-3.273026178842883382e+00	7.412723928444394915e+03	1.019687036463118158e+07
1.183425210210209997e+02	4.874745255119494686e+03	5.570946728618174348e+03	-3.090803507390774030e+00	7.402607534408256470e+03	1.019687569490224682e+07
1.183425828828828799e+02	4.846271605965647723e+03	5.566048005545141677e+03	-3.092909732513817289e+00	7.380192981549501383e+03	1.019688102517331392e+07
1.183426447447447316e+02	4.870654349554797591e+03	5.555701131689485919e+03	-3.270195881199015275e+00	7.388443648812244646e+03	1.019688635544437915e+07
1.183427066066065834e+02	4.886448890137532544e+03	5.545776180250874859e+03	-3.102495762058879336e+00	7.391415684619845706e+03	1.019689168571544439e+07
1.183427684684684635e+02	4.874491502616860998e+03	5.541106454795118225e+03	-3.122195696948438126e+00	7.380009342850595203e+03	1.019689701598651148e+07
1.183428303303303153e+02	4.911041550279360308e+03	5.528933603810130990e+03	-3.175029295831791387e+00	7.395096076774271751e+03	1.019690234625757672e+07
1.183428921921921670e+02	4.890716204196043691e+03	5.516135796097298226e+03	-2.831846625215348467e+00	7.372032767854945632e+03	1.019690767652864195e+07
1.183429540540540472e+02	4.884931083272203978e+03	5.505843305665578555e+03	-3.168292650336752558e+00	7.360494020983898736e+03	1.019691300679970905e+07
1.183430159159158990e+02	4.913769461449955088e+03	5.496388761368919404e+03	-2.967718802599392802e+00	7.372613413419669996e+03	1.019691833707077429e+07
1.183430777777777507e+02	4.898567005386299570e+03	5.485693357843380909e+03	-2.952471738954500324e+00	7.354508755833774558e+03	1.019692366734183952e+07
1.183431396396396309e+02	4.948775654753553681e+03	5.472940092114705294e+03	-3.106834740387967031e+00	7.378581393830394518e+03	1.019692899761290662e+07
1.183432015015014827e+02	4.964388281826329148e+03	5.461110523108154666e+03	-2.794308744755198859e+00	7.380303988759443200e+03	1.019693432788397186e+07
1.183432633633633486e+02	4.934415674039532860e+03	5.447964326455528862e+03	-2.940727701477953815e+00	7.350427334136327772e+03	1.019693965815503709e+07
1.183433252252252146e+02	4.957476379725403604e+03	5.433313057653420401e+03	-2.922771141453722521e+00	7.355098325691751597e+03	1.019694498842610419e+07
1.183433870870870663e+02	4.983025464630062743e+03	5.423919626847174186e+03	-2.861014879941194522e+00	7.365422939998475158e+03	1.019695031869716942e+07
1.183434489489489323e+02	4.968462921865318094e+03	5.407168379954929151e+03	-2.645255617052043817e+00	7.343235029093930279e+03	1.019695564896823466e+07
1.183435108108107983e+02	5.009486007294643059e+03	5.394097695523528273e+03	-3.006383723352882953e+00	7.361470576214793255e+03	1.019696097923930176e+07
1.183435726726726642e+02	5.025320480432337718e+03	5.377816368107824019e+03	-2.513105333336170588e+00	7.360350612290119898e+03	1.019696630951036699e+07
1.183436345345345160e+02	5.030818310649316118e+03	5.364006045851761883e+03	-2.975598077415725129e+00	7.354026284212112841e+03	1.019697163978143223e+07
1.183436963963963819e+02	5.053412329697595851e+03	5.352019164912619090e+03	-2.484064558461341221e+00	7.360780630212286269e+03	1.019697697005249932e+07
1.183437582582582479e+02	5.034951652295213535e+03	5.328840416817001824e+03	-2.643654797514500387e+00	7.331254007177993117e+03	1.019698230032356456e+07
1.183438201201200997e+02	5.085901031154853627e+03	5.317714430448058920e+03	-2.781249351473888964e+00	7.358293538439838812e+03	1.019698763059462979e+07
1.183438819819819798e+02	5.102028006723377985e+03	5.303314359603402409e+03	-2.454585164474792691e+00	7.359065090291952401e+03	1.019699296086569689e+07
1.183439438438438316e+02	5.113851655405220299e+03	5.277191701794212349e+03	-2.585084902385915484e+00	7.348485401335458846e+03	1.019699829113676213e+07
1.183440057057056833e+02	5.144918802155028970e+03	5.265706877231148610e+03	-2.476406839201899857e+00	7.361919894312799443e+03	1.019700362140782736e+07
1.183440675675675635e+02	5.161213285230398469e+03	5.248953726760983955e+03	-2.425384016382395203e+00	7.361361537365516597e+03	1.019700895167889446e+07
1.183441294294294153e+02	5.209594937991680126e+03	5.224885400435961856e+03	-2.529724416842782375e+00	7.378300160954623607e+03	1.019701428194995970e+07
1.183441912912912670e+02	5.215402178184531294e+03	5.211962420067529820e+03	-2.238697211958879052e+00	7.373260958366612613e+03	1.019701961222102493e+07
1.183442531531531472e+02	5.211345776415230830e+03	5.188516768614885223e+03	-2.332203770788510155e+00	7.353831416257320598e+03	1.019702494249209203e+07
1.183443150150149989e+02	5.244417005903836980e+03	5.168567488522108761e+03	-2.321523627581882465e+00	7.363287649188578143e+03	1.019703027276315726e+07
1.183443768768768791e+02	5.256165993388372954e+03	5.148626485220531322e+03	-2.136964214426370745e+00	7.357692586740951810e+03	1.019703560303422436e+07
1.183444387387387309e+02	5.274087785181241998e+03	5.126990289080929870e+03	-2.244498391680281202e+00	7.355408651319188721e+03	1.019704093330528960e+07
1.183445006006005826e+02	5.308443007958052476e+03	5.111567694733871576e+03	-2.148372587204448791e+00	7.369375555777467525e+03	1.019704626357635483e+07
1.183445624624624628e+02	5.369892374206284330e+03	5.087857699125631370e+03	-2.203432844195504003e+00	7.397435023859761714e+03	1.019705159384742193e+07
1.183446243243243146e+02	5.366128429129897995e+03	5.062730964296441925e+03	-1.767161183564894600e+00	7.377437377410989029e+03	1.019705692411848716e+07
1.183446861861861663e+02	5.380033725315719494e+03	5.039784462120292119e+03	-2.202969795723220159e+00	7.371851542403685016e+03	1.019706225438955240e+07
1.183447480480480465e+02	5.402802014964185219e+03	5.014767685427688775e+03	-1.683505247274752037e+00	7.371442693659142606e+03	1.019706758466061950e+07
1.183448099099098982e+02	5.427466643119492801e+03	4.995008159158137460e+03	-2.128768171329738834e+00	7.376144331823033099e+03	1.019707291493168473e+07
1.183448717717717500e+02	5.481071281650612036e+03	4.968331781596137262e+03	-1.669741726168922469e+00	7.397733833721700648e+03	1.019707824520274997e+07
1.183449336336336302e+02	5.504370384363537596e+03	4.944268444016037392e+03	-1.913868927299517964e+00	7.398911233258947505e+03	1.019708357547381707e+07
1.183449954954954819e+02	5.551554114890690471e+03	4.923162683173910409e+03	-1.736719308365536563e+00	7.420059764702024040e+03	1.019708890574488230e+07
1.183450573573573337e+02	5.555817162094454943e+03	4.894899255709368845e+03	-1.560552967404419178e+00	7.404535468042068715e+03	1.019709423601594754e+07
1.183451192192192138e+02	5.541024065078174317e+03	4.863773597926739058e+03	-1.447352751149992400e+00	7.372872126688123899e+03	1.019709956628701463e+07
1.183451810810810656e+02	5.602836111053903551e+03	4.838862031077634128e+03	-1.791450744813573692e+00	7.403131867826627058e+03	1.019710489655807987e+07
1.183452429429429174e+02	5.637710186203936246e+03	4.816618924953494570e+03	-1.220395230950543919e+00	7.415092413531492639e+03	1.019711022682914510e+07
1.183453048048047975e+02	5.687194207054863000e+03	4.786900362703072460e+03	-1.712354348063399812e+00	7.433612578239642062e+03	1.019711555710021220e+07
1.183453666666666493e+02	5.690549122272207569e+03	4.763408544535810506e+03	-9.402899560013793234e-01	7.421078840660228707e+03	1.019712088737127744e+07
1.183454285285285152e+02	5.699494435852252536e+03	4.732840733083591658e+03	-1.616990629434894799e+00	7.408375047451681894e+03	1.019712621764234267e+07
1.183454903903903812e+02	5.781507177754872828e+03	4.697369608939330647e+03	-1.122133996421325719e+00	7.449235380131483907e+03	1.019713154791340977e+07
1.183455522522522330e+02	5.781981119267496069e+03	4.675408556458896783e+03	-1.141496194603405456e+00	7.435775153700415103e+03	1.019713687818447500e+07
1.183456141141140989e+02	5.805371572291040138e+03	4.645477450471123120e+03	-1.083957380086758349e+00	7.435240480990794822e+03	1.019714220845554024e+07
1.183456759759759649e+02	5.833667950949447004e+03	4.611459577429467572e+03	-1.010384422005699889e+00	7.436211550048677964e+03	1.019714753872660734e+07
1.183457378378378309e+02	5.867486381802120377e+03	4.581057997438345410e+03	-9.337214423285331577e-01	7.444023756568949466e+03	1.019715286899767257e+07
1.183457996996996826e+02	5.906082955457226490e+03	4.550891146548591678e+03	-9.488333900194447779e-01	7.456032926748750469e+03	1.019715819926873781e+07
1.183458615615615486e+02	5.913103783280428615e+03	4.520980657680604054e+03	-6.774638505785333109e-01	7.443390552559010757e+03	1.019716352953980491e+07
1.183459234234234145e+02	5.966056227609885354e+03	4.484758600370143540e+03	-9.501491286123382451e-01	7.463704677797751174e+03	1.019716885981087014e+07
1.183459852852852663e+02	5.975084686955600773e+03	4.447872912394626837e+03	-3.440500567235176277e-01	7.448839545826961512e+03	1.019717419008193538e+07
1.183460471471471465e+02	6.009860703732427282e+03	4.417638112635315338e+03	-9.735732082949652977e-01	7.458817139488011890e+03	1.019717952035300247e+07
1.183461090090089982e+02	6.060586164424165872e+03	4.390274332520106327e+03	-2.963487031465774635e-01	7.483663104323780317e+03	1.019718485062406771e+07
1.183461708708708500e+02	6.049194118916077059e+03	4.352293250617711237e+03	-4.952568608696310548e-01	7.452194728600474264e+03	1.019719018089513294e+07
1.183462327327327301e+02	6.099462105770182461e+03	4.312597416360902571e+03	-3.687227917471318506e-01	7.470069249430399395e+03	1.019719551116620004e+07
1.183462945945945819e+02	6.150157033270876127e+03	4.282350657424976816e+03	-3.723741298304048541e-01	7.494195008518383474e+03	1.019720084143726528e+07
1.183463564564564336e+02	6.163895913256053973e+03	4.244149424885954431e+03	-1.084261364462690835e-01	7.483743527271006315e+03	1.019720617170833051e+07
1.183464183183183138e+02	6.200569310942019001e+03	4.210553252012898156e+03	-3.488547934898633684e-01	7.495052941076002753e+03	1.019721150197939761e+07
1.183464801801801656e+02	6.241346651885949541e+03	4.174405108006123555e+03	1.004761227750350372e-01	7.508666062946934289e+03	1.019721683225046284e+07
1.183465420420420458e+02	6.264700808250286173e+03	4.134565956560716586e+03	-1.240195372656671680e-01	7.506071667751612040e+03	1.019722216252152994e+07
1.183466039039038975e+02	6.298069149697578723e+03	4.100161309071208962e+03	1.345126734292989568e-01	7.515117949365170716e+03	1.019722749279259518e+07
1.183466657657657493e+02	6.298066098640876589e+03	4.058471741617713633e+03	2.084805493086605566e-01	7.492451501599671246e+03	1.019723282306366041e+07
1.183467276276276294e+02	6.314932324190238432e+03	4.017205014553178898e+03	2.172187075600504613e-01	7.484404213779337624e+03	1.019723815333472751e+07
1.183467894894894812e+02	6.392597212552736892e+03	3.980599194302676096e+03	4.706123706569087517e-02	7.530635369597634053e+03	1.019724348360579275e+07
1.183468513513513329e+02	6.426997275372798867e+03	3.944482324017364135e+03	5.883831327180359949e-01	7.540904132020876204e+03	1.019724881387685798e+07
1.183469132132132131e+02	6.378832384289346010e+03	3.902746246259822328e+03	6.756742107697846222e-01	7.478029908076677202e+03	1.019725414414792508e+07
1.183469750750750649e+02	6.439567177486573200e+03	3.858353526678946764e+03	1.780153848844747699e-01	7.506991234968090794e+03	1.019725947441899031e+07
1.183470369369369166e+02	6.501406958712851520e+03	3.821674872456786034e+03	7.724544916547984030e-01	7.541451575807765039e+03	1.019726480469005555e+07
1.183470987987987968e+02	6.527663582500193115e+03	3.778239164320951204e+03	5.525191031513259077e-01	7.542246570776196677e+03	1.019727013496112265e+07
1.183471606606606485e+02	6.537458408770413371e+03	3.736481621981089120e+03	1.043350959775125375e+00	7.529917559069730487e+03	1.019727546523218788e+07
1.183472225225225003e+02	6.549911419504306650e+03	3.696263212773753366e+03	6.832231235716790252e-01	7.520884376737306411e+03	1.019728079550325312e+07
1.183472843843843805e+02	6.608799311622641653e+03	3.651054330446529548e+03	9.165942439722130075e-01	7.550260055476318485e+03	1.019728612577432021e+07
1.183473462462462322e+02	6.590277277454081741e+03	3.607566276218021812e+03	1.257888909673738453e+00	7.513074644465982601e+03	1.019729145604538545e+07
1.183474081081080840e+02	6.653267773867630240e+03	3.563319789508386293e+03	6.799532593120147794e-01	7.547398257374792593e+03	1.019729678631645069e+07
1.183474699699699642e+02	6.720118254924902431e+03	3.520155954692113482e+03	1.418085118667249844e+00	7.586269789329579908e+03	1.019730211658751778e+07
1.183475318318318159e+02	6.706330048038327732e+03	3.473584487489755702e+03	1.320610657270890442e+00	7.552526309054721423e+03	1.019730744685858302e+07
1.183475936936936819e+02	6.695976121700075055e+03	3.432844262086799063e+03	1.498784648636956263e+00	7.524660669855834385e+03	1.019731277712964825e+07
1.183476555555555478e+02	6.719373892157654154e+03	3.386561316334902585e+03	1.233737141869823972e+00	7.524545472918162886e+03	1.019731810740071535e+07
1.183477174174173996e+02	6.785310776704889577e+03	3.335612936413192983e+03	1.482019122353449347e+00	7.560870200870745975e+03	1.019732343767178059e+07
1.183477792792792656e+02	6.798162639229472916e+03	3.294318970504004028e+03	1.683885168695496759e+00	7.554307088297857263e+03	1.019732876794284582e+07
1.183478411411411315e+02	6.839558392705642291e+03	3.247048285869449501e+03	1.436138778976101094e+00	7.571187729840841712e+03	1.019733409821391292e+07
1.183479030030029975e+02	6.848190855089129400e+03	3.193966060438930072e+03	2.035950246343873005e+00	7.556397377590432370e+03	1.019733942848497815e+07
1.183479648648648492e+02	6.855264343109697620e+03	3.150463853033945270e+03	1.612203878133641410e+00	7.544539369794955746e+03	1.019734475875604339e+07
1.183480267267267152e+02	6.879583122112270757e+03	3.107348411156632210e+03	2.132712875840297784e+00	7.548793455303561132e+03	1.019735008902711049e+07
1.183480885885885812e+02	6.934426880507119677e+03	3.056878337480253322e+03	1.644682090062360658e+00	7.578310104253778263e+03	1.019735541929817572e+07
1.183481504504504329e+02	6.940066134523625806e+03	3.002003685550681894e+03	2.495083092724826201e+00	7.561517724971701682e+03	1.019736074956924096e+07
1.183482123123123131e+02	6.924347518925076656e+03	2.957461610597682920e+03	1.840807739283036426e+00	7.529486777302689916e+03	1.019736607984030806e+07
1.183482741741741648e+02	6.972095938785232647e+03	2.906325719114775893e+03	2.398799400205007260e+00	7.553598924979542971e+03	1.019737141011137329e+07
1.183483360360360166e+02	7.003035741128217524e+03	2.854841642964342100e+03	2.119036237183081539e+00	7.562581231843871137e+03	1.019737674038243853e+07
1.183483978978978968e+02	7.009575622907381330e+03	2.805503103520319200e+03	2.612957253666763791e+00	7.550165885903776143e+03	1.019738207065350562e+07
1.183484597597597485e+02	7.038763515045064196e+03	2.756666652727355086e+03	2.174525568388162355e+00	7.559325868326489399e+03	1.019738740092457086e+07
1.183485216216216003e+02	7.090203169541377065e+03	2.703529771513426567e+03	2.718695111517945406e+00	7.588152713416958250e+03	1.019739273119563609e+07
1.183485834834834804e+02	7.080769935616457587e+03	2.653485376609780815e+03	2.559780836670825011e+00	7.561633029808426727e+03	1.019739806146670319e+07
1.183486453453453322e+02	7.079079304066917757e+03	2.600798418745483104e+03	2.730233706849048758e+00	7.541718879830622427e+03	1.019740339173776843e+07
1.183487072072071840e+02	7.075839174103010919e+03	2.546640057749548760e+03	2.863809375278606240e+00	7.520165144656701159e+03	1.019740872200883366e+07
1.183487690690690641e+02	7.091807458862449494e+03	2.497919094162448800e+03	2.830991082014406857e+00	7.518865662390100624e+03	1.019741405227990076e+07
1.183488309309309159e+02	7.148558283496498916e+03	2.441323264846729217e+03	2.752408503240076243e+00	7.553936218408312016e+03	1.019741938255096599e+07
1.183488927927927961e+02	7.158856315447768793e+03	2.386559805961466736e+03	3.287920335782246184e+00	7.546184616286390337e+03	1.019742471282203309e+07
1.183489546546546478e+02	7.161751715370056445e+03	2.340843270691427279e+03	2.816443958244462920e+00	7.534603027559172915e+03	1.019743004309309833e+07
1.183490165165164996e+02	7.194104932767175342e+03	2.285253897938047885e+03	3.218082304044855846e+00	7.548346939413937434e+03	1.019743537336416356e+07
1.183490783783783797e+02	7.208165562724210758e+03	2.225743471904046601e+03	3.203351455462779995e+00	7.543977402128618451e+03	1.019744070363523066e+07
1.183491402402402315e+02	7.234363709883464253e+03	2.177755352583619697e+03	3.250428433824254171e+00	7.555041179760070918e+03	1.019744603390629590e+07
1.183492021021020832e+02	7.221428330001235736e+03	2.123372182781076390e+03	3.542975125490329447e+00	7.527134189359562697e+03	1.019745136417736113e+07
1.183492639639639634e+02	7.252428149821036641e+03	2.063710513816437015e+03	3.206095037586010221e+00	7.540333244107881001e+03	1.019745669444842823e+07
1.183493258258258152e+02	7.284973438390938099e+03	2.013916666333169815e+03	3.671989613109758466e+00	7.558221472046430790e+03	1.019746202471949346e+07
1.183493876876876669e+02	7.284657738262483690e+03	1.956985749920381068e+03	3.531790594735980449e+00	7.542946643226619926e+03	1.019746735499055870e+07
1.183494495495495471e+02	7.291057096479056781e+03	1.892717109862946018e+03	3.779217133999964062e+00	7.532722344847691602e+03	1.019747268526162580e+07
1.183495114114113989e+02	7.256637660630823120e+03	1.843915982178461491e+03	3.799490476814753492e+00	7.487244534750192543e+03	1.019747801553269103e+07
1.183495732732732506e+02	7.303130519882744011e+03	1.790437240461622423e+03	3.400842063511390734e+00	7.519401071109411532e+03	1.019748334580375627e+07
1.183496351351351308e+02	7.295252788165942547e+03	1.732564994058247521e+03	4.375308690427573310e+00	7.498167365777129817e+03	1.019748867607482336e+07
1.183496969969969825e+02	7.283213712670248242e+03	1.672494432769371087e+03	3.575873928652299583e+00	7.472780767488555284e+03	1.019749400634588860e+07
1.183497588588588343e+02	7.382537747447625406e+03	1.613277445323837583e+03	3.881554738080694733e+00	7.556754777981541338e+03	1.019749933661695383e+07
1.183498207207207145e+02	7.357341723529727460e+03	1.561768662994654960e+03	4.508348280887048531e+00	7.521277745084787966e+03	1.019750466688802093e+07
1.183498825825825662e+02	7.332100765199445050e+03	1.506709009167711883e+03	3.907846297934952418e+00	7.485311545995137749e+03	1.019750999715908617e+07
1.183499444444444322e+02	7.394722272175730723e+03	1.445677269414835109e+03	4.099449693982023746e+00	7.534714132294757292e+03	1.019751532743015140e+07
1.183500063063062981e+02	7.377551924271050666e+03	1.384115486016713476e+03	4.602885988316529620e+00	7.506268664290279958e+03	1.019752065770121850e+07
1.183500681681681499e+02	7.367822235033046127e+03	1.327113217882748586e+03	4.144465389285073798e+00	7.486391063571272753e+03	1.019752598797228374e+07
1.183501300300300159e+02	7.382252950104805677e+03	1.269546516228602513e+03	4.482789671268278653e+00	7.490622609076131994e+03	1.019753131824334897e+07
1.183501918918918818e+02	7.383818418765886236e+03	1.212841191392625433e+03	4.353549092448929514e+00	7.482765341117862590e+03	1.019753664851441607e+07
1.183502537537537478e+02	7.405491579641959106e+03	1.157436960724797700e+03	4.541231333043924678e+00	7.495397686379412335e+03	1.019754197878548130e+07
