Variables = Step, GID, GSolution, GParameter_1, GParameter_2, GParameter_3, GParameter_4, GParameter_5, GParameter_6, GParameter_7, GParameter_8, GParameter_9, GParameter_10, GParameter_11, GParameter_12, GParameter_13, GParameter_14, GParameter_15, GParameter_16, GParameter_17, GParameter_18, GParameter_19, GParameter_20, GParameter_21, 
39, 3165, 3.2753315808893064, 291.74087487669357, 482.8348291825609, 536.5017599291685, 485.78760731935245, 511.209689052033, 503.18215779439925, 538.4629439594304, 628.7018950081119, 564.1025519963486, 605.612837359893, 492.23535357168754, 496.73271910014, 376.11616723821004, 93.90095121376827, 109.81988923644369, 106.41688457023385, 103.04202617909303, 89.94633011332282, 91.67490803358294, 107.49889374700524, 60.700458660547994, 
40, 3228, 3.238336013940017, 291.85629684241104, 481.70712400659204, 536.0661673320714, 498.3245674308604, 498.5471105231713, 513.3322418372468, 541.8368157250922, 627.2307536934294, 565.1517271323708, 603.4295357207586, 492.384697885783, 495.50255313838375, 384.5187524335158, 96.53919368977824, 110.16052574045463, 107.36436054889744, 105.70395112056781, 90.15769478620261, 94.04961243210116, 109.15691620711603, 57.60900933130523, 
41, 3299, 3.2048501751031084, 291.1430967295719, 479.9437643030048, 536.8624525163798, 499.3708309653795, 499.188669822962, 519.2160203415807, 528.7060878416532, 625.9275510300755, 567.9957188676694, 604.073908098025, 492.3809126580751, 494.1601036041066, 383.03055003108483, 91.45955028754378, 109.25685540256322, 113.26090989298244, 102.52789139796201, 90.32766345355037, 93.77846189429302, 107.28916790109079, 57.24128214269672, 
42, 3408, 3.1892941192982525, 291.22273534989546, 478.397179416586, 536.9927110112714, 505.15650586292696, 497.00605540177196, 522.1627168426193, 525.0513741390337, 625.9962864021408, 553.3024196153119, 602.2615622624576, 492.0500737018166, 494.76885451935044, 387.266456331647, 88.85714790260367, 109.92392885503735, 111.87687999497342, 104.86503364936738, 90.31240447451964, 89.19524768042953, 105.22751001722519, 58.09107076413963, 
43, 3487, 3.1517901886608684, 290.73726945532417, 476.49264093283057, 537.2086620332681, 513.4721989290898, 491.13178920222646, 524.5976591049235, 530.248367484318, 625.7650226518491, 570.3010735667744, 601.8043404021339, 494.30779192810604, 494.8425145033571, 388.4879724300551, 85.93808872752072, 109.8978118678256, 110.84197015217332, 104.72307110835523, 89.92594862638488, 87.39168550726666, 103.47603734480803, 56.000650268775026, 
44, 3530, 3.137897121406345, 290.93305291476855, 478.9220628703575, 536.5576102444583, 521.1170389150682, 491.26845021058057, 526.460090017915, 528.3519199784203, 620.7311147646793, 575.4083712354845, 600.8144154334846, 493.2795105058641, 493.3145520097918, 391.1252059567385, 88.73494979832282, 112.53185317212385, 110.63110353616366, 101.82720103493548, 89.80600499356134, 89.267634331701, 103.71009442728158, 56.61661716229, 
45, 3644, 3.1284575728428363, 291.1331016799316, 481.32840209455065, 536.0737797509828, 522.6772950495778, 499.09958929565147, 519.7360022491687, 530.0954399819724, 620.6266592534589, 583.1014583676896, 600.3989684414112, 494.431895110485, 494.4357196520888, 393.54698310500083, 86.25048379431496, 112.32357173825045, 108.91065386936145, 101.43320216773796, 89.45166157922527, 91.04618240061222, 103.10354708966848, 61.03866336990033, 
46, 3722, 3.1168002153450667, 291.6725348862005, 480.7771583885592, 535.5800054650067, 519.5984501411262, 498.88592862539906, 523.3339321209467, 528.5212878237672, 618.8986157531307, 589.9246726718027, 600.6765052279594, 494.60296220086457, 494.25508741521344, 396.30012624196866, 85.62118621801662, 113.52740287267505, 106.19653244151381, 103.39343767404772, 89.0043068773629, 90.53854618236967, 100.590676369441, 63.29909128142598, 
47, 3766, 3.1034013952617467, 291.37605802032493, 476.02733899872584, 535.7862462866578, 519.3896837738928, 496.7435742799818, 523.5165792136733, 527.0259826063901, 616.986645306885, 590.6207255970859, 599.0966121444209, 494.44478885038393, 493.6173542024931, 396.40333202024976, 84.32365239027025, 113.72487250517018, 107.83144482378457, 102.66207314620995, 89.23618227275965, 88.2540882095055, 100.95811747829823, 66.18565145505383, 
48, 3858, 3.094266821494312, 291.5776039395258, 475.05481844260476, 535.7110446470482, 511.39482095926684, 495.8533328086211, 521.4440285373414, 523.9725579734622, 620.7639086814632, 584.8470955847065, 598.5851908764238, 494.47085138306926, 494.9105654182087, 396.55209927924517, 84.36919922768342, 115.63898034125205, 108.40069426934626, 103.16634926411172, 89.8850265228427, 86.92234713419126, 98.50116099222967, 70.28469863495269, 
