Variables = Step, GID, GSolution, GParameter_1, GParameter_2, GParameter_3, GParameter_4, GParameter_5, GParameter_6, GParameter_7, GParameter_8, GParameter_9, GParameter_10, GParameter_11, GParameter_12, GParameter_13, GParameter_14, GParameter_15, GParameter_16, GParameter_17, GParameter_18, GParameter_19, GParameter_20, GParameter_21, 
10, 858, 12.569541288477083, 344.1050509273987, 539.562208256869, 708.4964842748805, 260.0162263833115, 746.5585121061199, 603.5258010567553, 564.5419782591512, 643.3745623986371, 671.537670946389, 550.0609219082547, 628.831160280682, 584.2001687095612, 449.29205965014154, 53.64708123992142, 12.464509036728344, 103.82318181803701, 122.61761919125449, 305.7543687137962, 147.35137483125357, 25.212272575014055, 182.32178053220457, 
11, 898, 12.065410814120545, 302.89306379111366, 422.91947573758193, 725.1505035823799, 238.53314970876954, 683.5502156986906, 663.7195480885734, 556.215529546919, 641.6594281821486, 738.9098437506225, 563.5232180897009, 544.0004721111547, 511.87446595568645, 541.5474025073553, 127.71149501854825, 110.3161026838701, 115.40832295651983, 113.97034237849198, 276.1605130324318, 210.59202867852724, 83.25626080234801, 148.08191062012904, 
12, 966, 10.602279128627266, 355.67814601743476, 469.47993120439094, 744.4614295339027, 247.31457178061166, 640.4984667188708, 669.8842838215443, 585.1971010886471, 747.8616390867961, 739.5939441067111, 543.2783952796117, 388.1277365097593, 476.86325267909774, 535.813519000375, 90.37762137734794, 90.07132900141306, 134.60377554531195, 122.78968860762441, 136.25894035087353, 199.0317521303638, 55.15911714753103, 180.19829627592028, 
13, 1099, 9.959979348189663, 358.9786246923584, 460.94884178333746, 725.3600758246978, 291.7334253602071, 616.5170414324506, 736.9057142767546, 548.3223812069537, 645.9767024586665, 754.7701228904805, 558.625267905911, 605.4608961962952, 402.18551210776104, 459.53661023470494, 121.25730851067563, 100.53241608838147, 207.9603884987117, 115.74591267919337, 92.12223173033277, 76.33906458217552, 81.6453074222519, 313.364709770478, 
14, 1162, 8.135600355264142, 346.0252053187358, 478.95407986115765, 698.514260678344, 353.9088886115871, 613.735239560344, 695.3203208514167, 551.5055391155138, 746.7513857349845, 628.9597062757402, 564.9136259739761, 670.9995833114223, 430.2543709616682, 449.87986575292956, 130.1165715238518, 116.03948517389006, 213.21491296520986, 109.52109715208236, 122.15723639092081, 34.68601757560731, 81.8329857675092, 131.2402339235112, 
15, 1241, 7.996003825030357, 375.87827482974194, 473.1298376515718, 713.8029901896267, 436.5615392972934, 613.0708546358454, 645.571956135715, 626.0258417446604, 660.0147177517347, 688.5135445773419, 593.3256106871909, 693.4655710221772, 443.335443969983, 453.8094529979427, 140.6927755761578, 108.3291309335309, 187.91420721606724, 104.06277540345302, 172.34338508827707, 68.56900632779428, 86.64086893221052, -1.9433037046983088, 
16, 1314, 7.319251097874618, 448.69640421123444, 460.3042582235632, 693.4415990067707, 434.2009028196802, 633.8113146099755, 661.5729948198272, 580.9552888597069, 642.4606702705973, 653.7897564355294, 543.8608284964657, 658.6153457427629, 446.9447336344769, 458.22593926075115, 142.922627760389, 41.21643526203026, 195.12283171101853, 111.78211459373469, 100.89430804536649, 48.76696829746269, 85.63710996594854, 28.954424577460856, 
17, 1435, 6.438310298029555, 487.81929657337815, 423.98369643261685, 709.9496697838792, 376.92032907673166, 607.4485354393211, 624.5580234485046, 606.5224845302434, 581.7633401334843, 684.8083011447359, 579.2592450386397, 537.4557871553004, 450.4838130909791, 478.1887312616963, 93.45674369577259, 84.34356212467777, 151.97977550261027, 62.662597591470806, 69.87048815261255, 147.49987400541056, 85.5380808091366, 112.43132777860386, 
18, 1464, 6.366256760964093, 411.26116711444524, 413.0605450515494, 693.5478693195836, 381.77029768637533, 631.2569261276494, 593.8876644713014, 612.3899788580138, 547.62757755592, 583.4324620644625, 565.8864408796171, 601.8895108138231, 446.101041191197, 452.76548425605483, 85.8286776006483, 55.75631847101707, 145.76694281780686, 68.08919186029999, 98.49852386748609, 153.12998986878188, 78.04259977347088, 19.14396360958863, 
19, 1533, 6.06923847712533, 337.6810105669002, 445.8051028155984, 692.1535742220045, 392.384549324501, 625.4559187245542, 554.9450127256029, 582.5866387162728, 538.9740814692931, 564.7743536168684, 565.2188232297242, 661.7909091225657, 447.69132533194465, 440.2313888377461, 110.99200015957344, 126.02035696037368, 145.93560939645323, 92.0916393380089, 82.28789824606952, 57.376194068784145, 83.05146406742239, -14.38634701671586, 
20, 1624, 5.721978275439115, 375.83911628023856, 480.19151862846445, 689.1827655135284, 408.10283215229816, 602.0354212808861, 556.9145507949332, 577.080460895306, 535.0166615098941, 566.0725665418854, 568.0509613186734, 635.4781374647628, 448.3318063491373, 452.78961860408543, 113.07625918166798, 71.23257346829061, 151.94919501767833, 82.0403473935508, 92.03286825837905, 80.7098911219222, 73.89874645663325, 14.552871123050014, 
21, 1749, 5.692582910289556, 445.0997515261712, 480.45097167159577, 689.8390995586225, 475.9420801695502, 588.6201929658628, 562.5110619062868, 590.6513550355759, 530.8810242077255, 616.0445744485469, 567.7422664416939, 634.0053361381972, 449.6117098393531, 441.8257286129966, 111.58785866849678, 72.29253908903539, 145.39901268210707, 98.2205630166347, 82.8925887122492, 116.82538990313053, 71.81219633351922, 13.808683550326911, 
22, 1832, 5.387980292640162, 431.9589797934685, 461.6202440435534, 649.1566567568373, 460.92753377475543, 601.4362090815168, 611.0429283525831, 595.6283454136508, 538.1051880444736, 610.7801511300552, 567.7081480993626, 581.3497990194885, 449.8741511631224, 450.4608091243474, 90.87481068668832, 64.90935798895998, 145.8590817829857, 94.41426601596739, 70.32606226696745, 150.4158423627556, 71.52248864241926, 58.30827565946528, 
23, 1850, 5.045281897497026, 382.7874969861087, 462.2200407171966, 648.7282515660653, 477.64313307702423, 617.1591940987839, 604.5665166362988, 613.3845186102922, 517.3002637176832, 635.286034482169, 568.1624259854513, 588.7226622489916, 449.0432596673362, 436.0856916828572, 107.81020544577262, 87.624888665026, 152.71626164654032, 105.73089482922289, 65.10324121028722, 114.56301017401664, 67.7445943337656, 56.75708188200373, 
24, 1973, 5.000616814581147, 457.2500213166732, 452.3006700840563, 632.3257666750173, 457.6725544218235, 621.0851952478042, 633.8928273472618, 621.9755609929708, 525.358456767299, 601.3729714462056, 561.722778794886, 648.4987697075705, 467.6856070463898, 442.69373431574087, 89.29576561086024, 87.21910471764005, 134.56667339638398, 84.69762962160272, 76.51898031376653, 117.13118818116793, 73.89008838546451, 77.48605287681637, 
25, 2050, 4.533347904283699, 454.1568412307154, 471.18316628840165, 563.4129063545804, 463.65617037624867, 611.8592844019403, 613.1171921025457, 631.8752489110211, 496.07920937471846, 599.5344621494613, 565.2529986305482, 598.900001006881, 465.52755242324463, 451.627729710518, 93.82848203216471, 113.43789702754475, 136.0226927694844, 86.95843982647409, 91.00112757282557, 94.8686472819756, 73.45780856540588, 89.55244652065718, 
26, 2085, 4.317156348081396, 487.3668051721036, 454.64536752879155, 572.2654538094174, 478.190513958198, 504.99920136590583, 624.5926924335557, 636.764288654504, 533.7092232381082, 577.7718279987962, 566.2766656828152, 605.0147734018582, 479.1970634005973, 442.68105559712745, 89.46691858180762, 126.52482678570841, 139.05270170273036, 79.03029933638108, 64.05252072489992, 115.88243134259159, 79.42257860681755, 99.01054954700065, 
27, 2210, 4.207798609835596, 463.6700991338165, 487.171032539053, 573.8534321599576, 463.6683305042187, 547.6217549704544, 621.3992749331381, 636.7997057530997, 531.2369736494146, 588.8839589113174, 567.0455509466581, 608.094169354395, 478.6876691292562, 445.54667181206895, 88.57308330183875, 121.83123017942977, 129.72803897439238, 74.73766919220482, 92.74301152538382, 92.4335125947696, 75.78574639179926, 85.85257880823056, 
28, 2273, 4.097902351779794, 454.07771549282165, 479.7956381286403, 533.5618241064939, 461.88856272410527, 543.4975314889506, 618.3256838558029, 632.5853244419259, 507.46797733940906, 598.268899233123, 563.7079660045584, 609.5296711631078, 481.7624242481626, 446.19420493333774, 92.58936137033822, 122.34134917076075, 129.33692380201938, 88.59269668167484, 89.81205263960754, 91.06220217413325, 75.130066197452, 69.84991411585848, 
29, 2331, 3.857359124203679, 446.24810209328257, 472.86193617166333, 529.009487457659, 481.89466473646223, 496.7342663394676, 617.8369405015524, 622.4635712055507, 526.5992728320961, 597.3618132351124, 563.7773951223484, 596.9288483521282, 487.0829127391067, 439.9903666594894, 87.73363304565379, 114.26953160289979, 119.20156432594058, 94.5620550008613, 94.99681822714889, 94.6261136828521, 74.55504244729104, 56.00433328034797, 
30, 2406, 3.6989866232192012, 386.6023821636486, 484.983403736169, 533.3711143791284, 511.5131849159578, 501.6613574639923, 619.2888915243623, 637.4236869215335, 536.6950088291676, 612.0648459711736, 564.0495666338154, 590.0276271079532, 485.5931817719834, 439.5148621739682, 81.27169106251375, 107.74599753991251, 119.1815098054283, 87.90010214972807, 91.86644554664018, 94.54423753311944, 77.58384157200618, 66.47416347823696, 
31, 2551, 3.607860491943123, 376.07158960380053, 480.91484139062385, 535.0795450895649, 505.3232434319961, 513.3879562842678, 627.3555956588765, 623.830618860168, 544.0854540581182, 595.6532448696919, 562.8629870937453, 582.932925269674, 486.5686254603632, 436.44370597498346, 86.93530442636441, 104.84662871570369, 121.96888974548212, 106.48537500519335, 90.44980075352188, 95.49780343493234, 75.76983724187158, 63.256219498158515, 
32, 2631, 3.5708643999849445, 351.80407861544955, 473.1083175578414, 538.2553831407608, 520.0076922246403, 504.1505270765111, 628.5966151843215, 629.6536790757084, 562.430766768093, 596.5697404937539, 563.1724944765995, 576.0037984985191, 487.6293772743228, 434.07805594006817, 82.27500192137606, 112.10342402250079, 117.82151325917997, 105.44772999403605, 93.08184481967233, 99.79979253622473, 76.85166730087245, 67.25882968968544, 
33, 2685, 3.4804906154145434, 354.36117174055835, 470.7348281082757, 563.0399886049819, 514.8236699465664, 521.9828196686079, 633.2318410146319, 623.2110414504585, 573.0065528893147, 591.2869553797966, 561.8071820511623, 577.7210710920295, 495.7612520184752, 434.2462884151423, 87.06415236164048, 114.96081095049605, 119.89185080139139, 108.25906242977871, 83.86239649587067, 100.28712734596894, 79.17204829000019, 77.06440425354074, 
34, 2763, 3.397610899651977, 367.30983474040977, 477.88169313980495, 552.302299362273, 502.5289822289251, 522.4321041597857, 634.5441110079073, 621.6210651115193, 582.3891279417728, 595.9065107368617, 560.5244497087182, 590.5839186806372, 494.1087445794908, 433.99322484511777, 82.07602609799964, 128.29248420866887, 119.80545550363284, 106.9818424661079, 82.16040830167877, 103.25363713775445, 78.83616673095608, 69.93684538714756, 
35, 2879, 3.3591839205306537, 378.1570825275885, 466.6852856644857, 560.7418423922558, 475.64746401631794, 517.5614025303188, 630.9858342346623, 615.6608949104245, 593.6032222241288, 578.2189913499855, 559.738389734451, 592.0398783336416, 496.4052446569579, 434.5149365764912, 82.80078485831454, 126.75131853790688, 119.73102015223942, 102.91832780841891, 82.4437665223297, 102.9482405927672, 78.2710734562329, 77.46457506784371, 
36, 2905, 3.3211846523360875, 388.5628038919998, 466.1852750711652, 557.8517964790335, 502.635351573265, 533.0439716841616, 608.05953805651, 620.9966847145114, 598.5785246110886, 586.8379741667001, 558.9143683904366, 591.7984171109048, 501.66162681564094, 433.9674106198873, 81.7642922532829, 115.66926119429787, 121.706216009041, 102.73936689410394, 74.09093503353263, 102.13689087212161, 79.68326118246144, 78.42636719971391, 
37, 3039, 3.23821185876239, 384.72260129583316, 466.81235654730096, 556.8368011565236, 472.9959852886775, 527.6988826985196, 599.1958021355051, 614.242200835031, 602.8993653532331, 588.0402958444803, 559.3500097170632, 584.2130800068122, 499.3547422436171, 433.9065516989865, 82.17688334915398, 121.5600065392718, 120.83842301597988, 101.08125471112676, 79.92337269467349, 101.7087475768016, 78.75054715357068, 75.44267386269628, 
38, 3100, 3.2103829979940306, 354.805131910949, 461.0126139750393, 554.9167099248384, 495.4413670933998, 528.6273419198031, 595.8907309605786, 609.4902590518016, 592.7732940006614, 588.8809168419, 559.2588159649475, 590.4851028315932, 504.59570960764825, 433.30929637454307, 82.89327359907642, 130.23298825084393, 120.97472510563085, 101.67232259886704, 79.7323858869921, 100.99796106969383, 79.1739532800217, 78.60327692404678, 
39, 3199, 3.1598418065522202, 377.30566359853896, 465.83699943300667, 556.9800108889995, 499.2199037592087, 529.3132080311223, 580.3965294205792, 614.0081430508422, 588.384467143078, 590.5630533166837, 559.2951222129401, 578.8820465150583, 505.65652997506777, 433.0151192617057, 81.80646827680266, 123.40384314892911, 121.49950006179357, 101.78188623295976, 79.63593405331139, 100.47248302389704, 79.12987516619798, 76.630113269412, 
40, 3210, 3.1346435052912365, 366.9279487222349, 464.26567407024856, 556.9379840777532, 490.3934256802904, 527.3738379541153, 576.2370911555497, 605.3613607160228, 589.2707053985042, 585.5828990367582, 558.3547645300816, 578.5715965350714, 509.48008855337815, 432.686225989684, 83.46375622086119, 130.62682251738963, 119.57786481813959, 103.8248679343807, 84.29310836240019, 100.42341703033017, 78.64626328307517, 77.05318016391298, 
41, 3296, 3.097402936315924, 377.0107744459938, 462.7496785584478, 549.6189122620553, 490.53438212252456, 519.4476097361234, 577.438106841025, 601.3533507062982, 578.8715659011742, 587.7595092787499, 558.1083633995225, 572.0168321138929, 512.3173017993839, 430.9675917069888, 76.01127456172658, 131.96149406817418, 119.07872612155822, 102.01813288672024, 85.45305285178371, 100.44917660988334, 79.26680105549148, 75.72365249660226, 
42, 3431, 3.080400001974162, 378.2627506210148, 466.09176234225026, 556.4294243414174, 495.2935239098103, 520.489783622905, 583.1470505143195, 597.6143274979432, 576.7095627429852, 587.6420363293008, 557.9286482074062, 576.8490136169244, 520.2425356155036, 430.90237968412305, 74.17031307327818, 136.7543303689767, 118.1575758326702, 102.29222313038844, 83.23194826655023, 99.75645647914502, 80.05661402657252, 76.61259136442337, 
43, 3507, 3.061903663156848, 387.18293443204425, 467.3452882821727, 556.6675955165801, 483.2215827584134, 522.0953198638558, 586.5691785733532, 588.8601370098755, 579.434797720067, 589.3800110713116, 558.2819613461571, 572.6349327369767, 523.5868074327701, 430.3561341446626, 79.78527625561689, 133.24114608315696, 116.98299669434356, 101.27302260361361, 84.49091714299234, 99.45358735628022, 80.68242559021266, 77.19176008704397, 
44, 3587, 3.043040551509501, 386.3771000943706, 467.47661446297917, 552.427994662204, 481.0366309722432, 521.4946229608928, 590.697666570065, 585.3945182345573, 577.1965048441213, 588.6990964253607, 558.206348845577, 567.3952287304098, 528.0666871589543, 429.4365547812992, 78.13348334813793, 134.17883760045288, 115.89969181577422, 101.07174902654221, 83.03119166148392, 98.99070624785709, 81.4670330366673, 77.24107672167149, 
45, 3621, 3.0282287802022094, 382.28671503889586, 460.1174469564227, 551.731800327186, 482.3362668638834, 521.1002070699456, 593.8156418955043, 590.1198728757433, 575.4834794664926, 588.6013800798361, 557.841258049049, 569.0561244800983, 531.6146234862081, 426.408569307434, 77.60364332600365, 132.54823266760752, 115.23721901196616, 100.33563859174254, 82.93758713142716, 98.69329654450235, 82.26061410352284, 77.22250501920203, 
46, 3705, 3.0144626540669095, 373.43689155222717, 458.96375624960575, 546.894856737882, 489.4970169066387, 523.901213092483, 594.9338623933398, 586.8682756518749, 578.9602391694103, 588.5165753789918, 558.2198520677728, 566.3863177182313, 534.0477730437767, 424.4223943136567, 76.60519575752178, 134.21878530149112, 116.71083917942299, 100.52574477206107, 78.71717619655894, 98.56720226891777, 83.07998839785603, 78.09538059705805, 
47, 3837, 2.997537995761401, 377.6581926700362, 465.54941147150174, 543.1436524361316, 484.69839195552356, 523.9179422532204, 594.917856081731, 594.2466266512516, 578.149017448294, 585.4080116385651, 558.1652265427944, 566.4196345007476, 533.6112797789216, 424.0533987168073, 76.80793221130843, 132.7426901373392, 116.26276484855222, 101.09399079739435, 79.02161313658787, 97.37209951518899, 83.1809409770592, 77.58171863672654, 
48, 3853, 2.985605012821746, 372.51180146709765, 465.81450695282183, 541.61799068049, 487.9876165454365, 523.4410016201605, 594.9773070913476, 595.6158818196062, 578.2903454760491, 588.7613080646203, 557.9942677914114, 565.7290149748595, 534.4496158179086, 420.7961749880924, 75.31337908701752, 132.32542485824655, 115.69039152006431, 102.39371058960926, 78.20754820653515, 98.32605757539643, 83.24998165422501, 77.37559150402363, 
49, 3944, 2.9764501366944605, 371.23797916406767, 471.67724976961824, 543.4996401576551, 489.27907974972817, 524.4075135815389, 596.7535473296218, 599.5425167100283, 578.9930214075933, 587.9579480260504, 558.2821038751521, 564.6366989806156, 539.9961372110494, 419.4715971082164, 75.36310761387556, 132.4041428050064, 115.37957162182136, 102.23302317157633, 77.1190066073904, 98.32727559989844, 83.82182701635884, 77.53660583408852, 
50, 4002, 2.960546709921538, 369.66954735499144, 476.686631687842, 536.2375268938508, 486.95717068032286, 522.6559312701795, 593.472484488989, 596.11805795908, 579.0303208364982, 588.313965348497, 558.3769279579726, 564.3776109168107, 536.2729179111359, 416.41382420797925, 74.73231442417921, 132.1365873417885, 115.25405387126496, 105.38929092563689, 76.42846052419402, 98.23662853796822, 85.30804546360439, 77.35410141714718, 
51, 4115, 2.953155646516813, 371.9498060189427, 477.8203946788039, 538.7216712512945, 487.46623237401116, 523.3998713427994, 587.7531641347828, 594.3036387321492, 579.184586781654, 590.4404743400144, 558.2112022513328, 562.9733625750417, 537.154088848635, 415.90922188911804, 75.29647289329166, 132.26450021080592, 115.20100150522727, 105.23238145603369, 74.83956511728114, 98.25086184006454, 85.15840428358305, 77.36747108847814, 
52, 4198, 2.94474199288809, 370.632715856449, 479.6587671351892, 537.4778215780908, 486.59867524778207, 523.3168661182928, 586.5725457930531, 596.2490775910131, 579.8819418154515, 589.8097128434295, 558.2396602775399, 562.5556491955215, 537.4571963115385, 414.4925596124077, 77.18346827121694, 132.87308575901355, 115.41992443513227, 106.50192400532131, 75.61225907934025, 97.28332026908343, 86.14025828944635, 77.55708374096437, 
53, 4259, 2.940869913169156, 368.3338538288772, 478.77362116728136, 541.8819338933379, 486.251656585221, 523.2273557545935, 582.1660250825099, 595.4120820710974, 579.7868817647436, 591.6681663584167, 558.2992795148934, 561.5642438560889, 538.399923180798, 413.2399781999874, 77.42379757048208, 132.72219322693277, 115.14052832296098, 106.38233096843284, 75.1497934239713, 98.92202920867251, 86.40662510690714, 77.47915491611099, 
54, 4322, 2.938959782391522, 369.0590155788578, 475.9436565349419, 539.2939310037681, 485.9471047255285, 523.5215948252853, 580.4415245731641, 595.6031990810269, 578.8178743588546, 590.297661097338, 558.2292230385865, 560.7121836456138, 539.9021020280521, 412.4044502415271, 76.40405994278427, 132.96655579823593, 115.43914758175065, 106.46513931911858, 75.50949671563325, 98.41622023637954, 87.1003115919639, 77.59651660644755, 
55, 4445, 2.935945457331739, 367.70653074353925, 480.38591866283775, 541.3295149112594, 484.5331517784743, 523.3005764192593, 580.1164317764818, 595.4949057774369, 580.1022725760846, 590.1864214625289, 558.3135077017034, 560.9834087310736, 541.2541561083801, 409.21136086201705, 76.43726806122666, 133.44763560284358, 115.13500673281398, 107.17903749701519, 74.96849347801577, 99.20293484647563, 87.69907235273224, 77.5492746439776, 
56, 4528, 2.9333736639375836, 367.4261080337283, 480.15394573826103, 540.2121230275261, 484.68603821925353, 523.3594084642087, 579.0044484335199, 595.2982922927326, 580.8652908535341, 590.0483396397293, 558.3118104549269, 561.0407379149098, 541.8001253301645, 408.15387435397355, 78.02903172436169, 133.31424578270588, 115.05249647312998, 107.10761702244537, 74.87118748930604, 99.0279184202821, 86.78728007309088, 77.65027076024468, 
57, 4587, 2.92721595235996, 367.70056702889246, 482.23669657238173, 540.7065204591028, 482.8490534250541, 522.8933179372117, 583.7844948499962, 595.6799496832273, 583.1841427230524, 589.5558044328188, 558.3116711684023, 563.7555810173965, 541.9999012762739, 407.8624853545592, 77.67578838085615, 132.64702079475987, 114.8383965113436, 108.01788649679918, 74.74230901883152, 97.87395504155812, 86.69626574075748, 74.39412271209044, 
58, 4695, 2.922024182276187, 366.7786764047175, 482.36161458150724, 542.3686448616044, 485.0654010371921, 522.9357746407029, 583.438627415318, 595.7368612614003, 584.7084775205569, 589.1248509525824, 558.3209857910541, 563.9363779025883, 543.9868024012677, 406.02999158352094, 78.49107481336623, 132.77074302126445, 114.54089390897903, 107.45570229363085, 74.4897904354276, 97.37868684667326, 86.51138173481976, 72.7606607123373, 
59, 4751, 2.9170812656609937, 365.91574215586456, 479.4610700878183, 542.4881822078622, 485.8264660459778, 523.1743898587432, 582.0401709913768, 595.6392051275435, 582.1544487064041, 589.9688787341378, 558.3174723437467, 563.2639449223107, 544.9597096066152, 405.18123571718644, 78.62648716691396, 132.49462671193317, 114.83471013683186, 106.97844489768195, 74.21868055977116, 97.28065924764913, 87.79407936267856, 71.7245192290455, 
60, 4831, 2.9117541375885505, 365.03345999200775, 477.54178237276824, 542.4203095137514, 487.73204967988346, 523.7123552568137, 582.4899282793884, 595.7859345803901, 581.7456479588727, 589.8921606148266, 558.319051749482, 563.6762520129503, 547.7406252365752, 404.4516550572747, 78.66067361576805, 132.4551804117905, 114.81567233764495, 105.82538857810317, 75.22481318018734, 97.20322280835738, 89.07203617588412, 69.3018674962276, 
61, 4918, 2.909265985278335, 365.92839870294665, 474.99065480787675, 543.3479140163045, 487.39759186761864, 523.7539589698065, 580.7815858245789, 595.748941769804, 579.9091500560303, 589.29875727272, 558.3143565973847, 562.9943151279889, 547.0798981176624, 403.37308650202556, 78.18292678639929, 132.55738480573487, 114.47610271822442, 105.75839373530974, 75.61908707596925, 97.25988768703792, 90.45324820745611, 65.74223261664335, 
62, 4969, 2.9090824334105254, 365.2166680378122, 474.24629827006675, 543.0304952908651, 487.0261566793782, 523.9652970008874, 581.1067510680944, 595.7659006656002, 581.1466441281864, 589.5003955024675, 558.3219950989441, 562.7511850341757, 549.0984142775101, 403.47904759315344, 79.03862880209016, 132.2925771870285, 114.52178360888021, 104.95817280904424, 75.49259095687746, 97.04141520332269, 91.41989447964261, 66.6233761984434, 
63, 5074, 2.907835882253915, 365.7910757914651, 475.021956778834, 542.7183740181581, 487.15752446061975, 524.1571757467774, 582.0582422190299, 596.0344021116133, 581.2616939211373, 588.758138658028, 558.2983247863257, 562.4373250468248, 549.2679562829246, 404.1691233175584, 79.57962255548256, 132.3193148935096, 114.73171304468049, 105.36558222536628, 75.43784399872395, 97.13053642176676, 91.35646582214423, 66.22411060178626, 
64, 5135, 2.906329711480636, 366.2068391799615, 475.91509111327906, 543.5250793063944, 485.48991207643604, 524.3302148841682, 582.5552205552743, 596.0621225289534, 582.3001692372787, 588.9640045335984, 558.3144706933723, 562.4293369024879, 549.251984058625, 404.04552797185244, 80.15743086930846, 132.40380574344135, 114.59586931472684, 105.56818771859243, 75.97100921410662, 96.47380242875259, 91.84571263490848, 65.58281959949942, 
65, 5217, 2.9054000044637593, 366.6848862244745, 476.99467489787867, 542.4586512088657, 486.4398748077945, 524.7245191032652, 582.8575441253796, 596.0489247970962, 584.0913583605965, 587.8106121577229, 558.2989265980433, 562.6352556637516, 548.4560788985674, 404.10436498587023, 80.0809560454796, 132.16913539229563, 114.734028317575, 105.47576514074876, 75.69245110462637, 95.98452264913085, 91.99310084828048, 64.48203226676688, 
